 1.17153885e-09  1.16984456e+00 
 1.17353885e-09  1.17093892e+00 
 1.17553885e-09  1.17194046e+00 
 1.17753885e-09  1.17286161e+00 
 1.17953885e-09  1.17371304e+00 
 1.18153885e-09  1.17450391e+00 
 1.18353885e-09  1.17524205e+00 
 1.18553885e-09  1.17593419e+00 
 1.18753885e-09  1.17658604e+00 
 1.18953885e-09  1.17720249e+00 
 1.19153885e-09  1.17778771e+00 
 1.19353885e-09  1.17834524e+00 
 1.19553885e-09  1.17887811e+00 
 1.19753885e-09  1.17938893e+00 
 1.19953885e-09  1.17987869e+00 
 1.20153885e-09  1.18034926e+00 
 1.20353885e-09  1.18080326e+00 
 1.20553885e-09  1.18124239e+00 
 1.20753885e-09  1.18166807e+00 
 1.20953885e-09  1.18208135e+00 
 1.21153885e-09  1.18248319e+00 
 1.21353885e-09  1.18287435e+00 
 1.21553885e-09  1.18325556e+00 
 1.21753885e-09  1.18362738e+00 
 1.21953885e-09  1.18399037e+00 
 1.22153885e-09  1.18434494e+00 
 1.22353885e-09  1.18469150e+00 
 1.22553885e-09  1.18503034e+00 
 1.22753885e-09  1.18536583e+00 
 1.22953885e-09  1.18569702e+00 
 1.23153885e-09  1.18601952e+00 
 1.23353885e-09  1.18633391e+00 
 1.23553885e-09  1.18664037e+00 
 1.23753885e-09  1.18693904e+00 
 1.23953885e-09  1.18722986e+00 
 1.24153885e-09  1.18751274e+00 
 1.24353885e-09  1.18778750e+00 
 1.24553885e-09  1.18805390e+00 
 1.24753885e-09  1.18831167e+00 
 1.24953885e-09  1.18856049e+00 
 1.25153885e-09  1.18880004e+00 
 1.25353885e-09  1.18903006e+00 
 1.25553885e-09  1.18925031e+00 
 1.25753885e-09  1.18946071e+00 
 1.25953885e-09  1.18966134e+00 
 1.26153885e-09  1.18985255e+00 
 1.26353885e-09  1.19003495e+00 
 1.26553885e-09  1.19020947e+00 
 1.26753885e-09  1.19037727e+00 
 1.26953885e-09  1.19053961e+00 
 1.27153885e-09  1.19069778e+00 
 1.27353885e-09  1.19085294e+00 
 1.27553885e-09  1.19100603e+00 
 1.27753885e-09  1.19115777e+00 
 1.27953885e-09  1.19130866e+00 
 1.28153885e-09  1.19145898e+00 
 1.28353885e-09  1.19160891e+00 
 1.28553885e-09  1.19175848e+00 
 1.28753885e-09  1.19190767e+00 
 1.28953885e-09  1.19205642e+00 
 1.29153885e-09  1.19220464e+00 
 1.29353885e-09  1.19235223e+00 
 1.29553885e-09  1.19249672e+00 
 1.29753885e-09  1.19263856e+00 
 1.29953885e-09  1.19278064e+00 
 1.30153885e-09  1.19292425e+00 
 1.30353885e-09  1.19306973e+00 
 1.30553885e-09  1.19321546e+00 
 1.30753885e-09  1.19336139e+00 
